"codigoViaje","destino","pasivo","codigoPasivo","organismo","IdOrPortal","cargo","fechaInicio","fechaTermino","descripcion","costo","financistas"
"ao0011292","IQUIQUE","Jaime Burrows Oyarzún","AO001635","SUBSECRETARÍA DE SALUD PÚBLICA ","ao001","Subsecretario de Salud Pública",2014-12-01,2014-12-02,"INAUGURACIÓN /  SEMINARIO SALUD OCUPACIONAL ESTUDIOS Y EXPERIENCIAS REFERENTES A LA IMPLEMENTACION DE LA NORMATIVA  DE EXPOSICION - ",330000,"   SUBSECRETARIA DE SALUD PUBLICA - "
"ao0011322","PUERTO VARAS","Jaime Burrows Oyarzún","AO001635","SUBSECRETARÍA DE SALUD PÚBLICA ","ao001","Subsecretario de Salud Pública",2014-12-15,2014-12-16,"REUNIÓN NACIONAL DE DIRECTIVOS DE SALUD - ",238000,"   SUBSECRETARIA DE SALUD PUBLICA - "
"ao0011992","ANGOL","Helia Molina Milman","AO001632","SUBSECRETARÍA DE SALUD PÚBLICA ","ao001","Ministra",2014-12-26,2014-12-26,"Fecha: 26 de diciembre de 2014  Programa   09:20 Llegada a aeropuerto Carriel Sur de Concepción. 11:30 Visita Hospital de Angol. 12:00 Reunión con representantes de los gremios de Salud. 12:30 Entrega de ambulancias y camionetas para la red de Salud Araucanía Norte (Plaza Las 7 Fundaciones, Angol). 14:00 Punto de Prensa (Plaza Las 7 Fundaciones). 14:15 Reunión Almuerzo con alcaldes y autoridades regionales. 15:30 Vista Cesfam Alemania, terreno donde se construirá futuro Cesfam y SAR. 16:30 Reunión con Mesa Territorial de Salud Mapuche Provincia Malleco. 17:30 Retorno Santiago vía Concepción. - ",204656,"   SUBSECRETARIA SALUD PUBLICA - "
"ao0012002","Puerto Varas","Angélica Verdugo Sobral","AO001766","SUBSECRETARÍA DE SALUD PÚBLICA ","ao001","Subsecretaria de Redes Asistenciales - SRA",2014-12-14,2014-12-16,"Jornada Directivos Servicios de Salud y Seremis de Salud - ",204656,"   Subsecretaria de Redes Asistenciales - "
"ao001762","Atacama","Helia Molina Milman","AO001632","SUBSECRETARÍA DE SALUD PÚBLICA ","ao001","Ministra",2014-12-04,2014-12-04,"Jueves 4 de diciembre  HORA LUGAR ACTIVIDAD PARTICIPANTES 9.00 Arribo aeropuerto Estarán vehículos Seremia y Servicio Recibe Seremi. Directora servicio de Salud,  espera y recibe  en Hospital San José del Carmen, junto a Intendente. 09:30 Centro de la Mujer, domicilio  Juan Serapio Lois 866 Villa Los sauces. Copiapó. Programa más sonrisas con SERNAM + Beneficiarias, dentista del programa, Alcalde de Copiapó y Directora regional del SERNAM. 10:00 Hospital regional de Copiapó, sala reuniones. Dirección: Los Carrera Nº 1320, Copiapó.  Encuentro Mesa calidad de Salud  Intendente Directora SSA Director Regional SIS Director Regional de Fonasa  10:30 Hospital Regional San José del Carmen de Copiapó. Dirección: Los Carrera Nº 1320, Copiapó.  Recorrido por obras del Hospital   (Intendente la espera por agenda en el Hospital)- Punto de prensa  • Intendente • Parlamentarios • Presidente comisión CORE Inversión Vladimir Muñoz Lagos, Javier Castillo y Roberto Alegría • Mesa Calidad de  • Salud  11:15 Hospital Regional San José del Carmen de Copiapó. Dirección: Los Carrera Nº 1320, Copiapó.  Pto. Prensa • Ministra • Directora Servicio • Seremi • Director Hospital • Presidente Comisiòn Inversión CORE 11:45 Colegio Adventista-  Dirección: Avenida Los Carrera 1106 Copiapó Entrega Primeros lugares Zona  Norte  programa de Promoción “Yo elijo no fumar”                       *Colegios municipalizados en Paro • Primer Lugar categoría 7º básico, Colegio particular subvencionado Adventista de Copiapó. ($2.000.000) • Primer lugar  2º Medio, Colegio Particular Subvencionado Santa Marta de Vallenar ($1.000.000) • Segundo lugar 8º básico y tercer lugar 7º, Liceo PS Héroes de Atacama (mini proyector y equipo música) • Segundo Lugar, colegio municipal de Vallenar  José Caroca la Flor (mini proyector)   12:30 Reunión almuerzo con gremios salud.  Dirección: Club Libanes, Los carreras 350. Reunión almuerzo con gremios  Gremios de la salud  14.30 Traslado a Chañaral Traslado   16:30 CESFAM Dr. Luis Herrera de Chañaral.  Dirección: Merino Jerpa, esquina Domeyko. Chañaral Conoce maqueta del Futuro Cesfam     • Ministra • Parlamentarios • Intendente • Alcalde y concejales • Directora servicio • Seremi • Directora Cesfam  17.00 Auditórium Liceo Federico Varela, Calle Zuleta 221 Chañaral Firma Convenio Punto de Prensa, estará TV local y radios • Ministra • Parlamentarios • Intendente • CORE • Alcalde Diego Almagro y Alcalde Chañaral • Autoridades en general • Comunidad y organizaciones sociales 18.00 Sala del  Liceo Federico Varela, Calle Zuleta 221 Chañara Reunión Madre caso Coqueluche   • Madre Julie Maturana Rojas  18.15 Traslado aeropuerto - ",341191,"   SUBSECRETARIA SALUD PUBLICA - "
"ao001792","REGION DE LOS LAGOS","Helia Molina Milman","AO001632","SUBSECRETARÍA DE SALUD PÚBLICA ","ao001","Ministra",2014-12-14,2014-12-16,"- DIA DOMINGO 14 RECORRIDO HOSPITAL DE QUEILEN - CHILOE - FIRMA CONVENIO DE PROGRAMACION DE INVERSIONES EN SALUD PARA PERIODO 2014-2022 - 15 Y 16 Encuentro Nacional de Directivos de Salud - ",313886,"   SUBSECRETARIA DE SALUD - "
"ao001802","V REGION DE VALPARAISO","Helia Molina Milman","AO001632","SUBSECRETARÍA DE SALUD PÚBLICA ","ao001","Ministra",2014-12-08,2014-12-08,"- PARTICIPAR RECEPCION REALIZADA A 31 PROFESIONALES DE SALUD EN OPERATIVO MEDICO ORGANIZADO POR FUNDACION ACRUX Y LA ARMADA DE CHILE. - ",0,"   subsecretaria de s alud pública - "
"ap0011112","Coquimbo, Chile","Jaime Rodrigo Romero Alvarez","AP001251","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Subsecretario(a)",2014-12-18,2014-12-19,"Reunión con gerente Corporación de Desarrollo  Regional. Encuentro con directivos regionales CCHC. Entrevista Radio Elquina en Vicuña. Ceremonia entrega de 79  subsidios de mejoramiento de viviendas. - ",270783,"   Ministerio de Vivienda y Urbanismo - "
"ap0011122","Región de Magallanes, Chile","Jaime Rodrigo Romero Alvarez","AP001251","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Subsecretario(a)",2014-12-21,2014-12-23,"Reunión con Asociación de Funcionarios. Reunión con Seremi y Directora Serviu. Visita de obras Cerro la Cruz. Entrevista la Prensa Austral. Inauguración obras complementarias de Barrio Jorge Cvitanic. - ",708792,"   Ministerio de Vivienda y Urbanismo - "
"ap0011172","Región de Los Lagos y Los Rios, Chile","Paulina Saball Astaburuaga","AP001248","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Ministro(a)",2014-12-19,2014-12-20,"Primera piedra Comité Villa Emanuel de  Paillaco. Inauguración Plaza 21 de Mayo, entrega de subsidios PPPF, Villa Gabriela Mistral y los Notros de Nontuelá en Futrono. - ",411003,"   Ministerio de Vivienda y Urbanismo - "
"ap0011182","Comuna El Monte, Región Metropolitana, Chile","Paulina Saball Astaburuaga","AP001248","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Ministro(a)",2014-12-22,2014-12-22,"Entrega de viviendas junto a la Presidenta de la Republica - ",0,"   Ministerio de Vivienda y Urbanismo - "
"ap001122","Concepcion","Paulina Saball Astaburuaga","AP001248","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Ministro(a)",2014-11-29,2014-11-30,"Apertura Parque Ecuador para niños en situación de discapacidad - ",342463,"   Ministerio de Vivienda y Urbanismo - "
"ap001142","Rancagua, Region Libertador Bernardo O Higgins","Jaime Rodrigo Romero Alvarez","AP001251","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Subsecretario(a)",2014-11-28,2014-11-28,"Reunión trabajo con equipo SEREMI -SERVIU; Visita nuevo edificio institucional; entrega complejo habitacional Buen Samaritano; reunión Comité de Vivienda.. - ",38516,"   Ministerio de Vivienda y Urbanización - "
"ap0011782","Arica y Parinacota, Chile","Paulina Saball Astaburuaga","AP001248","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Ministro(a)",2014-12-29,2014-12-31,"Inspección avance de reconstrucción Arica - Parinacota - ",482103,"   Ministerio de Vivienda y Urbanismo - "
"ap001202","Puerto Montt","Jaime Rodrigo Romero Alvarez","AP001251","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Subsecretario(a)",2014-12-02,2014-12-02,"Reunión con Asociación de funcionarios; atención proyecto Inter conexión Vial Alerce; reunión Comité ""Oportunidad Huilliche""; reunión SEREMI -SERVIU; entrega 35 subsidios térmicos, comuna de Frutillar; Encuentro con Comité Techo Digno V, de Llanquihue; Entrega 362 subsidios térmicos en Puerto Montt; entrevista TV, canal local. - ",308934,"   Ministerio de Vivienda y Urbanismo - "
"ap001222","Región de Valparaiso y del Libertador Bernardo O Higgins","Paulina Saball Astaburuaga","AP001248","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Ministro(a)",2014-12-02,2014-12-02,"En Valparaiso, visita inspectiva viviendas en reconstrucción por incendio abril 2014, con Presidenmta de la República. En región del Libertador Bernardo O Higgins, entrega de terrenos obra vial Manso de Velasco, en San Fernando - ",40828,"   Ministerio de Vivienda y Urbanismo - "
"ap001302","Región del Bio Bio","Paulina Saball Astaburuaga","AP001248","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Ministro(a)",2014-12-03,2014-12-03,"Visita inspectiva Parque El Carbón de Lebu con Presidenta de la República, viaja en avión Presidencial. - ",40828,"   Ministerio de Vivienda y Urbanismo - "
"ap001382","Antofagasta, Chile","Jaime Rodrigo Romero Alvarez","AP001251","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Subsecretario(a)",2014-12-04,2014-12-05,"Reunión con autoridades del sector vivienda a nivel regional, visita centro recreacional y deportivo Villa Esperanza, visita obras en Talamar-Hangaroa y Plaza Freire, entrevista TV y prensa escrita - ",532788,"   Ministerio de Vivienda y Urbanismo - "
"ap001392","Región de Magallanes, Chile","Paulina Saball Astaburuaga","AP001248","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Ministro(a)",2014-12-04,2014-12-08,"Entrega de informe preliminar del plan seccional a Alcalde de Laguna Blanca, Visita y revisión del estado de avance de las obras de construcción del proyecto habitacional El Canelo I y II, visita edificio Logistico de Costanera, visita obras del Parque Costanera Pedro Montt. - ",367324,"   Ministerio de Vivienda y Urbanismo - "
"ap001402","Atacama, Chile","Paulina Saball Astaburuaga","AP001248","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Ministro(a)",2014-12-08,2014-12-08,"Firma acta de traspaso de la obra Parque Urbano Kaukari - ",259736,"   Ministerio de Vivienda y Urbanismo - "
"ap001542","Región del Bio-Bio, Chile","Jaime Rodrigo Romero Alvarez","AP001251","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Subsecretario(a)",2014-12-10,2014-12-11,"Reunión con Delegada Presidencial Reconstrucción en Intendencia, entrevista en noticiario Canal Regional Biobio TV, visita de obra Conservación Cerro Caracol, Concepción, reunión con asociación de funcionarios Seremi-Serviu y asociación de Honorarios de región del Biobio. - ",350553,"   Ministerio de Vivienda y Urbanismo - "
"ap001552","Valparaiso, Chile","Paulina Saball Astaburuaga","AP001248","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Ministro(a)",2014-12-09,2014-12-09,"Reunión en el Senado, presentación Programas Habitacionales en la región de Valparaiso - ",0,"   Ministerio de Vivienda y Urbanismo - "
"ap001832","Valparaiso, Chile","Paulina Saball Astaburuaga","AP001248","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Ministro(a)",2014-12-16,2014-12-16,"Inauguración Bienal de Arquitectura, Centro Cultural Cárcel de Valparaíso, V Región. - ",40828,"   Ministerio de Vivienda y Urbanismo - "
"ap001872","Región de La Araucania, Chile","Jaime Rodrigo Romero Alvarez","AP001251","SUBSECRETARIA DE VIVIENDA Y URBANISMO","ap001","Subsecretario(a)",2014-12-16,2014-12-17,"Reunión con equipo directivo Serviu Araucania, visita a Radio Bio Bio y Diario Austral, reunión con Asociaciones de funcionarios - ",266283,"   Ministerio de Vivienda y Urbanismo - "
"aq0011822","Ciudad de Coqumbo","Víctor Hugo Osorio Reyes","AQ001683","SUBSECRETARÍA DE BIENES NACIONALES","aq001","Sr. Ministro",2014-12-08,2014-12-09,"Ministro asiste reuniones en el marco de inauguración de Hito conmemorativo de Bernardo Lejderman y María del Rosario Avalos. - ",360143,"   Ministerio de Bienes Nacionales - "
"aq0011832","Provincia de Arauco","Víctor Hugo Osorio Reyes","AQ001683","SUBSECRETARÍA DE BIENES NACIONALES","aq001","Sr. Ministro",2014-12-28,2014-12-29,"Asistir a Reuniones en la ciudad de Concepción. - ",347553,"   Ministerio de Bienes Naciones -     Ministerio de Bienes Nacionales - "
"aq0011852","Patagonia","Víctor Hugo Osorio Reyes","AQ001683","SUBSECRETARÍA DE BIENES NACIONALES","aq001","Sr. Ministro",2014-11-28,2014-12-01,"Ministro viaja a la Región de Aysén junto con Rector de la Pontificia Universidad Católica de Chile a conocer proyecto Bahía Exploradores en la Patagonia, que incluye investigación de flora y fauna nativa, cambio climático, huella de carbono e impacto de industrias en el territorio austral.  La actividades incluye:  1. Visita a Bahía Exploradores de la UC 2. Firma de renovación de concesión Terrenos UC 3.     Entrega de títulos de dominio - ",583045,"   Ministerio de Bienes Nacionales - "
"aq0011942","Valparaiso","Víctor Hugo Osorio Reyes","AQ001683","SUBSECRETARÍA DE BIENES NACIONALES","aq001","Sr. Ministro",2014-12-05,2014-12-05,"Reuniones para Lanzamiento Campaña Acceso a lo Nuestro. - ",40828,"   Ministerio de Bienes Nacionales - "
"aq0011972","Calama","Jorge Maldonado Contreras","AQ001682","SUBSECRETARÍA DE BIENES NACIONALES","aq001","Sr. Subsecretario",2014-12-22,2014-12-23,"Reunión con empresarios y dirigentes de zona Puerto Seco de Calama para abordar situación de arriendos y concesiones en la zona - ",142897,"   Ministerio de Bienes Nacionales - "
"ar0011012","Arica / Valparaíso","Claudio Armando Ternicier González","AR001394","SUBSECRETARÍA DE AGRICULTURA","ar001","Subsecretario(a)",2014-12-16,2014-12-17,"1) Reunión en la Intendencia Regional junto al equipo asesor de la Seremi de Agricultura, visita al Valle de Azapa, Entrevista en canal regional Arica TV, reuniones con dirigentes de Asoagro y Agronor y con el Gabinete del Agro Regional. 2) Comisión Hacienda financiamiento a la implementación de la Ley Cites (SAG, CONAF) y aprobación del Proyecto de Ley sobre Asignación Fitozoosanitaria y modificaciones a la Planta del SAG. - ",655115,"   Subsecretaría de Agricultura - "
"ar0011362","Puerto Montt","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2014-12-26,2014-12-27,"Asistir a Embarcación de Vaquillas con destino a China - ",450000,"   Subsecretaría de Agricultura - "
"ar0011402","Curicó","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2014-12-30,2014-12-30,"Entrega de Bono. Canal La Cañada de Curicó - ",81000,"   Subsecretaría de Agricultura -     Subsecretaria de Agricultura - "
"ar00122","Iquique","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2014-12-03,2014-12-04,"Inauguración obra en la Tirana, reunión con agricultores en la comuna de Pica, visita a predios agricolas y visita al terminal agropecuario de Iquique - ",650000,"   Subsecretaria de Agricultura -     Subsecretaría de Agricultura - "
"ar00132","Concepción","Claudio Armando Ternicier González","AR001394","SUBSECRETARÍA DE AGRICULTURA","ar001","Subsecretario(a)",2014-12-09,2014-12-10,"Visita Canteras Los Angeles y planta Agrolomas - ",362105,"   Ministerio de Agricultura, Subsecretaría - "
"ar001562","Valparaíso","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2014-12-09,2014-12-09,"Congreso Nacional: Ver Proyecto de ley sobre asignaciones y modificaciones a la planta del Servicio Agrícola y Ganadero. - ",78000,"   Subsecretaría de Agricultura - "
"ar001572","Talca","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2014-12-10,2014-12-10,"Visitar predio en cosecha de cerezas en el Fundo Marengo de Empresa WAPRI, además visitará la empresa agroindustrial T&amp;T Exxport. Además, se reunirá con un pequeño productor de cereza afectado por últimas lluvias (Predio del Sr. Feliz Reyes Vásquez) - ",80828,"   Subsecretaria de Agricultura - "
"ar001852","Argentina","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2014-12-16,2014-12-18,"Cumbre de Jefes y Jefas de Estado del Mercosur y Estados Asociados - ",1890000,"   Subsecretaría de Agricultura -     Ministerio de Relaciones Exteriores - "
"ar001902","Temuco","Carlos Guillermo Furche Guajardo","AR001392","SUBSECRETARÍA DE AGRICULTURA","ar001","Ministro(a)",2014-12-19,2014-12-20,"Visita Construcción de Tranques para capacitación de aguas lluvias. Comuna de Galvarino. Visita Instalación de Estación Agrometeorológica. Comuna de Chol-Chol. Inauguración Bodega COTRISA en Nehuentúe. - ",426000,"   Subsecretaría de Agricultura -     Subsecretaria de Agricultura - "
"as0011712","Iquique","Ignacio Moreno Fernández","AS001381","SUBSECRETARÍA DE MINERÍA","as001","Subsecretario(a)",2014-12-02,2014-12-02,"Asistir a seminario ""Altura Iquique"" - ",193214,"   Subsecretaría de Minería - "
"as0011722","San Felipe","Ignacio Moreno Fernández","AS001381","SUBSECRETARÍA DE MINERÍA","as001","Subsecretario(a)",2014-12-12,2014-12-12,"Asistir a taller ""Reflexión acerca de las fundiciones chilenas"". - ",40828,"   Subsecretaría de Minería - "
"as0011862","Valparaíso","Ignacio Moreno Fernández","AS001381","SUBSECRETARÍA DE MINERÍA","as001","Subsecretario(a)",2014-12-17,2014-12-17,"Asistir a sesión de Comisión de Minería y Energía - ",30000,"   Subsecretaría de Minería - "
"as0011872","Copiapó","Ignacio Moreno Fernández","AS001381","SUBSECRETARÍA DE MINERÍA","as001","Subsecretario(a)",2014-12-18,2014-12-19,"Entrega de equipamiento a pequeños mineros. Visita Planta Biocobre. - ",105086,"   Subsecretaría de Minería - "
"as0011882","Valparaíso","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2014-12-09,2014-12-09,"Asistir a sesión de la Comisión Especial Investigadora - ",40828,"   Subsecretaría de Minería - "
"as0011892","Valparaíso","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2014-12-10,2014-12-10,"Asistir a sesión de Comisión de Minería Cámara de Diputados - ",40828,"   Subsecretaría de Minería - "
"as0011902","Calama","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2014-12-16,2014-12-16,"Asistir a entrega de infraestructura sistema de agua potable  y tratamiento de aguas servidas para la comuna de Sierra Gorda. - ",330414,"   Subsecretaría de Minería - "
"as0011912","La Serena","Aurora Elvira Williams Baussa","AS001380","SUBSECRETARÍA DE MINERÍA","as001","Ministro(a)",2014-12-19,2014-12-20,"Asistir a ceremonia de entrega de fondos FNDR y PAMMA Fomento. - ",286173,"   Subsecretaría de Minería - "
"at0011242","Washington DC, Estados Unidos","Gloria Andrea Maira Vargas","AT001686","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Subdirectora Gloria Maira Vargas",2014-12-02,2014-12-07,"Invitación a participar del Diálogo Regional de Política de la Red de Igualdad de Género/La Violencia contra las Mujeres: Avanzando hacia soluciones basadas en la evidencia"", organizado por el Banco Interamericano de Desarrollo - ",5165,"   Servicio Nacional de la Mujer -     Banco Interamericano de Desarrollo - "
"at0011542","Valparaíso, Chile","Gloria Andrea Maira Vargas","AT001686","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Subdirectora Gloria Maira Vargas",2014-12-10,2014-12-10,"Asistencia al Senado a la votación del Proyecto de Ley que crea el Ministerio de la Mujer y la Equidad de Género. - ",26800,"   Servicio Nacional de la Mujer - "
"at0011552","Rancagua, Chile","Gloria Andrea Maira Vargas","AT001686","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Subdirectora Gloria Maira Vargas",2014-12-13,2014-12-13,"Asistencia al Encuentro Zonal de Mujeres Indígenas. - ",55482,"   Servicio Nacional de la Mujer - "
"at0011562","Temuco, Chile","Gloria Andrea Maira Vargas","AT001686","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Subdirectora Gloria Maira Vargas",2014-12-17,2014-12-18,"Asistencia al Encuentro Zonal de los Pueblos Indígenas ""Construyendo el Buen Vivir"" - ",221771,"   Servicio Nacional de la Mujer - "
"at0011572","Puerto Montt, Chile","Gloria Andrea Maira Vargas","AT001686","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Subdirectora Gloria Maira Vargas",2014-12-30,2014-12-30,"Asistencia a la Inauguración Casa de Acogida en la ciudad de Puerto Montt. - ",316158,"   Servicio Nacional de la Mujer - "
"at0011602","Arica, Chile","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2014-12-05,2014-12-07,"Ministra asiste a actividad en la Dirección Regional de Arica y Parinacota, y participa de Gobierno en Terreno - ",308784,"   Servicio Nacional de la Mujer - "
"at0011612","valparaiso, chile","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2014-12-10,2014-12-10,"asistencia al Congreso Nacional por tramitación de ley ministerio de la mujer  y equidad de género - ",26800,"   servicio nacional de la mujer - "
"at0011622","valparaiso,chile","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2014-12-10,2014-12-10,"ministra asiste en la mañana al seminario internacional presidentas de latinoamerica , por la tarde asiste al senado a la votación en sala ministerio de la mujer y equidad de género - ",57482,"   servicio nacional de la mujer - "
"at0011632","antofagasta,chile","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2014-12-12,2014-12-13,"ministra asiste al encuentro zonal norte , mujeres indígenas - ",393872,"   servicio nacional de la mujer - "
"at0011642","temuco, chile","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2014-12-18,2014-12-18,"ministra asiste al encuentro zonal indígena , zona sur - ",264378,"   servicio nacional de la mujer - "
"at0011652","puerto montt, chile","Claudia Pascual Grau","AT001792","SERVICIO NACIONAL DE LA MUJER (SERNAM)","at001","Ministro(a)",2014-12-30,2014-12-30,"ministra asiste a la inauguración casa de acogida con la Presidenta - ",30682,"   servicio nacional de la mujer - "
"au0021312","Antofagasta, Mejillones","Maximo Jorge Pacheco Matte","AU002421","SUBSECRETARIA DE ENERGÍA","au002","Ministro(a)",2014-12-18,2014-12-19,"Seminario “El desarrollo energético del Norte Grande y su importancia para Chile"". Reuniones con alcalde y concejales. Reuniones con Asociación de Industriales de Mejillones, Reuniones con dirigentes pescadores de Mejillones. - ",102068,"   Subsecretaria de Energía - "
"au002252","Antofagasta","Jimena Alejandra Jara Quilodrán","AU002423","SUBSECRETARIA DE ENERGÍA","au002","Subsecretario(a)",2014-12-03,2014-12-04,"la II Conferencia Internacional Desierto Verde 2014: Desafíos del cambio climático y la bioenergía - ",647164,"   Subsecretaría de Energía - "
"av0011232","Concepción","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2014-12-22,2014-12-22,"Jornada con funcionarios sobre la indicación sustitutiva del proyecto de ley que crea el Ministerio de Cultura. - ",297285,"   CNCA -     Consejo Nacional de la Cultura y las Artes - "
"av0011412","Santiago","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2014-12-19,2014-12-21,"Audiencias, gestión interna, compromisos públicos. - ",0,"   CNCA - "
"av001622","Arica","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2014-12-04,2014-12-05,"Articulación del trabajo de la dirección regional del CNCA con los alcaldes de Tarapacá y, Arica y Parinacota. - ",493013,"   CNCA -     Consejo Nacional de la Cultura y las Artes - "
"av001632","Santiago","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2014-11-28,2014-11-28,"Audiencias, gestión interna, actividad pública - ",0,"   CNCA - "
"av001642","Santiago","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2014-12-01,2014-12-01,"Audiencias, gestión interna. - ",0,"   CNCA - "
"av001652","Santiago","Lilia Concha Carreño","AV001764","CONSEJO NACIONAL DE LA CULTURA Y LAS ARTES (CNCA)","av001","Subdirectora Nacional",2014-12-03,2014-12-03,"Audiencias, gestión interna, compromiso público. - ",0,"   CNCA - "
